song,singer,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
(Marie's The Name) His Latest Flame,Elvis Presley,spotify:track:4qbLOU1T7xgTH87eUSkvJ1,0.661,0.917,4,-6.329,0,0.0375,0.565,0.00202,0.134,0.893,105.289,audio_features,4qbLOU1T7xgTH87eUSkvJ1,spotify:track:4qbLOU1T7xgTH87eUSkvJ1,https://api.spotify.com/v1/tracks/4qbLOU1T7xgTH87eUSkvJ1,https://api.spotify.com/v1/audio-analysis/4qbLOU1T7xgTH87eUSkvJ1,127093,4
Smile,Jimmy Durante,spotify:track:1SnaQxXZI1McrW2ROk2772,0.417,0.384,5,-12.048,1,0.0446,0.814,0.0,0.412,0.356,107.3,audio_features,1SnaQxXZI1McrW2ROk2772,spotify:track:1SnaQxXZI1McrW2ROk2772,https://api.spotify.com/v1/tracks/1SnaQxXZI1McrW2ROk2772,https://api.spotify.com/v1/audio-analysis/1SnaQxXZI1McrW2ROk2772,177533,4
Rock And Roll Part II,Gary Glitter,spotify:track:63W11KVHDOpSlh3XMQ7qMg,0.752,0.218,11,-15.177,0,0.0653,0.000548,0.788,0.0699,0.552,130.068,audio_features,63W11KVHDOpSlh3XMQ7qMg,spotify:track:63W11KVHDOpSlh3XMQ7qMg,https://api.spotify.com/v1/tracks/63W11KVHDOpSlh3XMQ7qMg,https://api.spotify.com/v1/audio-analysis/63W11KVHDOpSlh3XMQ7qMg,180600,4
That's Life,Frank Sinatra,spotify:track:4FmCUATNIarCQh72JYdvnm,0.56,0.434,4,-14.151,0,0.0729,0.55,0.0,0.346,0.664,112.803,audio_features,4FmCUATNIarCQh72JYdvnm,spotify:track:4FmCUATNIarCQh72JYdvnm,https://api.spotify.com/v1/tracks/4FmCUATNIarCQh72JYdvnm,https://api.spotify.com/v1/audio-analysis/4FmCUATNIarCQh72JYdvnm,187040,3
Spanish Flea,Ray Davies and His Button Down Brass,spotify:track:160xpuXDJHmG3J43h9lCLu,0.719,0.552,10,-11.423,0,0.103,0.51,0.933,0.0654,0.935,168.455,audio_features,160xpuXDJHmG3J43h9lCLu,spotify:track:160xpuXDJHmG3J43h9lCLu,https://api.spotify.com/v1/tracks/160xpuXDJHmG3J43h9lCLu,https://api.spotify.com/v1/audio-analysis/160xpuXDJHmG3J43h9lCLu,122877,4
White Room,Cream,spotify:track:3Xls4cNOwy01dtrNXb1inG,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,3Xls4cNOwy01dtrNXb1inG,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,298333,4
(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,spotify:track:1uRKT2LRANv4baowBWHfDS,0.811,0.859,9,-6.317,1,0.168,0.205,3.73e-06,0.0761,0.784,90.686,audio_features,1uRKT2LRANv4baowBWHfDS,spotify:track:1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/tracks/1uRKT2LRANv4baowBWHfDS,https://api.spotify.com/v1/audio-analysis/1uRKT2LRANv4baowBWHfDS,129893,4
"Shake, Rattle And Roll",Bill Haley & His Comets,spotify:track:5z2Gef9D3UgRquZXe7UUW4,0.662,0.794,5,-6.942,1,0.152,0.206,0.0,0.149,0.841,168.106,audio_features,5z2Gef9D3UgRquZXe7UUW4,spotify:track:5z2Gef9D3UgRquZXe7UUW4,https://api.spotify.com/v1/tracks/5z2Gef9D3UgRquZXe7UUW4,https://api.spotify.com/v1/audio-analysis/5z2Gef9D3UgRquZXe7UUW4,149467,3
"See You Later, Alligator",Bill Haley & His Comets,spotify:track:05eNEozACh10Rn0ewFnH8Y,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,audio_features,05eNEozACh10Rn0ewFnH8Y,spotify:track:05eNEozACh10Rn0ewFnH8Y,https://api.spotify.com/v1/tracks/05eNEozACh10Rn0ewFnH8Y,https://api.spotify.com/v1/audio-analysis/05eNEozACh10Rn0ewFnH8Y,166840,4
Rock-A-Beatin' Boogie,Bill Haley & His Comets,spotify:track:75dGiuTkqj4GxAvCkc8SSS,0.542,0.49,3,-11.858,1,0.0803,0.336,0.0,0.0847,0.936,174.264,audio_features,75dGiuTkqj4GxAvCkc8SSS,spotify:track:75dGiuTkqj4GxAvCkc8SSS,https://api.spotify.com/v1/tracks/75dGiuTkqj4GxAvCkc8SSS,https://api.spotify.com/v1/audio-analysis/75dGiuTkqj4GxAvCkc8SSS,145800,4
Tutti Frutti,Little Richard,spotify:track:1xjYJJy5TFFVD9tStu2hfw,0.491,0.719,5,-5.78,1,0.065,0.74,0.0,0.0518,0.933,184.918,audio_features,1xjYJJy5TFFVD9tStu2hfw,spotify:track:1xjYJJy5TFFVD9tStu2hfw,https://api.spotify.com/v1/tracks/1xjYJJy5TFFVD9tStu2hfw,https://api.spotify.com/v1/audio-analysis/1xjYJJy5TFFVD9tStu2hfw,145840,4
All Shook Up,Elvis Presley,spotify:track:5ueyLj6e6oVaTY0KQ6yLaA,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,audio_features,5ueyLj6e6oVaTY0KQ6yLaA,spotify:track:5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/tracks/5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/audio-analysis/5ueyLj6e6oVaTY0KQ6yLaA,117080,4
At The Hop,Danny & The Juniors,spotify:track:3QujhpwgBUDjwWttXwQQbt,0.405,0.864,8,-7.642,1,0.0486,0.662,2.12e-05,0.18,0.888,194.875,audio_features,3QujhpwgBUDjwWttXwQQbt,spotify:track:3QujhpwgBUDjwWttXwQQbt,https://api.spotify.com/v1/tracks/3QujhpwgBUDjwWttXwQQbt,https://api.spotify.com/v1/audio-analysis/3QujhpwgBUDjwWttXwQQbt,149973,4
Heart Of Glass - Remix,Blondie,spotify:track:5Q8SPijJts3lV4fcmCrZXp,0.683,0.549,4,-11.771,1,0.0376,0.00476,0.0195,0.0623,0.642,114.939,audio_features,5Q8SPijJts3lV4fcmCrZXp,spotify:track:5Q8SPijJts3lV4fcmCrZXp,https://api.spotify.com/v1/tracks/5Q8SPijJts3lV4fcmCrZXp,https://api.spotify.com/v1/audio-analysis/5Q8SPijJts3lV4fcmCrZXp,351293,4
Everytime You Go Away,Paul Young,spotify:track:1Wvl2q8WYfHGyFnpxmv9op,0.662,0.762,5,-7.532,1,0.0465,0.161,0.000123,0.0999,0.649,82.118,audio_features,1Wvl2q8WYfHGyFnpxmv9op,spotify:track:1Wvl2q8WYfHGyFnpxmv9op,https://api.spotify.com/v1/tracks/1Wvl2q8WYfHGyFnpxmv9op,https://api.spotify.com/v1/audio-analysis/1Wvl2q8WYfHGyFnpxmv9op,322813,4
Dolce vita,Ryan Paris,spotify:track:1NTqkf5y9EQS97ctstfHkQ,0.79,0.67,8,-9.868,1,0.0369,0.508,3.64e-05,0.101,0.961,119.986,audio_features,1NTqkf5y9EQS97ctstfHkQ,spotify:track:1NTqkf5y9EQS97ctstfHkQ,https://api.spotify.com/v1/tracks/1NTqkf5y9EQS97ctstfHkQ,https://api.spotify.com/v1/audio-analysis/1NTqkf5y9EQS97ctstfHkQ,249627,4
YMCA - Original Version 1978,Village People,spotify:track:54OR1VDpfkBuOY5zZjhZAY,0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,audio_features,54OR1VDpfkBuOY5zZjhZAY,spotify:track:54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/tracks/54OR1VDpfkBuOY5zZjhZAY,https://api.spotify.com/v1/audio-analysis/54OR1VDpfkBuOY5zZjhZAY,286800,4
Penny Lane - Remastered 2009,The Beatles,spotify:track:1h04XMpzGzmAudoI6VHBgA,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4
Kokomo,The Beach Boys,spotify:track:2STQAr3BRiAeeveJ07gZh7,0.683,0.637,0,-10.259,1,0.032,0.0103,0.0,0.245,0.931,115.577,audio_features,2STQAr3BRiAeeveJ07gZh7,spotify:track:2STQAr3BRiAeeveJ07gZh7,https://api.spotify.com/v1/tracks/2STQAr3BRiAeeveJ07gZh7,https://api.spotify.com/v1/audio-analysis/2STQAr3BRiAeeveJ07gZh7,217093,4
Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,audio_features,5qBqBdfTEIWJwAS0Jm2F5R,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/tracks/5qBqBdfTEIWJwAS0Jm2F5R,https://api.spotify.com/v1/audio-analysis/5qBqBdfTEIWJwAS0Jm2F5R,229360,4
Love Is Strange,Mickey & Sylvia,spotify:track:66Yxbr2UODJjVBKdZtbnOL,0.57,0.301,0,-16.159,1,0.0341,0.679,8.23e-05,0.0473,0.808,121.694,audio_features,66Yxbr2UODJjVBKdZtbnOL,spotify:track:66Yxbr2UODJjVBKdZtbnOL,https://api.spotify.com/v1/tracks/66Yxbr2UODJjVBKdZtbnOL,https://api.spotify.com/v1/audio-analysis/66Yxbr2UODJjVBKdZtbnOL,173333,4
Heart Of Stone - Stereo Version / Remastered 2002,The Rolling Stones,spotify:track:7oLIJvY8IUSmjfXdUvn3ru,0.581,0.577,0,-11.375,1,0.0275,0.149,0.0263,0.103,0.569,94.827,audio_features,7oLIJvY8IUSmjfXdUvn3ru,spotify:track:7oLIJvY8IUSmjfXdUvn3ru,https://api.spotify.com/v1/tracks/7oLIJvY8IUSmjfXdUvn3ru,https://api.spotify.com/v1/audio-analysis/7oLIJvY8IUSmjfXdUvn3ru,169093,4
Mamma Mia,ABBA,spotify:track:2TxCwUlqaOH3TIyJqGgR91,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,audio_features,2TxCwUlqaOH3TIyJqGgR91,spotify:track:2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91,213267,4
I Can Dream About You - `80s Weight Loss Workout Mix,Dan Hartman,spotify:track:4MydF90Pp0nwbGZX0dDYBW,0.687,0.545,9,-11.629,1,0.0788,0.0643,0.0,0.0565,0.823,112.2,audio_features,4MydF90Pp0nwbGZX0dDYBW,spotify:track:4MydF90Pp0nwbGZX0dDYBW,https://api.spotify.com/v1/tracks/4MydF90Pp0nwbGZX0dDYBW,https://api.spotify.com/v1/audio-analysis/4MydF90Pp0nwbGZX0dDYBW,218200,4
My Song,Johnny Ace,spotify:track:5ursGoM2qXANGfHju0oR8l,0.509,0.269,0,-9.682,1,0.0317,0.99,0.00293,0.131,0.495,68.494,audio_features,5ursGoM2qXANGfHju0oR8l,spotify:track:5ursGoM2qXANGfHju0oR8l,https://api.spotify.com/v1/tracks/5ursGoM2qXANGfHju0oR8l,https://api.spotify.com/v1/audio-analysis/5ursGoM2qXANGfHju0oR8l,180960,4
Jump Up,Byron Lee & The Dragonaires,spotify:track:2SoCNc0LetZy6AFDcxK8el,0.767,0.887,3,-8.421,1,0.041,0.765,3.89e-06,0.237,0.965,121.929,audio_features,2SoCNc0LetZy6AFDcxK8el,spotify:track:2SoCNc0LetZy6AFDcxK8el,https://api.spotify.com/v1/tracks/2SoCNc0LetZy6AFDcxK8el,https://api.spotify.com/v1/audio-analysis/2SoCNc0LetZy6AFDcxK8el,130375,4
Willin',Little Feat,spotify:track:0jMyU6bO52IYhAEoWbT4K9,0.541,0.662,7,-7.196,1,0.0382,0.175,0.0,0.0803,0.742,144.046,audio_features,0jMyU6bO52IYhAEoWbT4K9,spotify:track:0jMyU6bO52IYhAEoWbT4K9,https://api.spotify.com/v1/tracks/0jMyU6bO52IYhAEoWbT4K9,https://api.spotify.com/v1/audio-analysis/0jMyU6bO52IYhAEoWbT4K9,174573,4
Suspicious Minds,Elvis Presley,spotify:track:1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,audio_features,1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns,https://api.spotify.com/v1/audio-analysis/1H5IfYyIIAlgDX8zguUzns,261280,4
A Whiter Shade Of Pale,Procol Harum,spotify:track:3qitymULqEibr7yknRMKU4,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,3qitymULqEibr7yknRMKU4,spotify:track:3qitymULqEibr7yknRMKU4,https://api.spotify.com/v1/tracks/3qitymULqEibr7yknRMKU4,https://api.spotify.com/v1/audio-analysis/3qitymULqEibr7yknRMKU4,248947,4
Bridge Over Troubled Water,Simon & Garfunkel,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,0.149,0.206,3,-13.888,1,0.0323,0.822,0.000649,0.115,0.264,79.764,audio_features,6l8EbYRtQMgKOyc1gcDHF9,spotify:track:6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/tracks/6l8EbYRtQMgKOyc1gcDHF9,https://api.spotify.com/v1/audio-analysis/6l8EbYRtQMgKOyc1gcDHF9,293120,4
Martha,Tom Waits,spotify:track:75QoXqTlvBwuITzow9egCB,0.262,0.321,3,-12.41,1,0.0344,0.981,0.868,0.173,0.258,121.343,audio_features,75QoXqTlvBwuITzow9egCB,spotify:track:75QoXqTlvBwuITzow9egCB,https://api.spotify.com/v1/tracks/75QoXqTlvBwuITzow9egCB,https://api.spotify.com/v1/audio-analysis/75QoXqTlvBwuITzow9egCB,268867,4
Twelve Thirty (Young Girls Are Coming To The Canyon),The Mamas & The Papas,spotify:track:2nmteiJeK6RAIGH3pL9Pmh,0.553,0.712,1,-5.522,1,0.0288,0.322,0.0,0.357,0.48,113.537,audio_features,2nmteiJeK6RAIGH3pL9Pmh,spotify:track:2nmteiJeK6RAIGH3pL9Pmh,https://api.spotify.com/v1/tracks/2nmteiJeK6RAIGH3pL9Pmh,https://api.spotify.com/v1/audio-analysis/2nmteiJeK6RAIGH3pL9Pmh,206093,4
26 Miles (Santa Catalina),The Four Preps,spotify:track:1fJee72GXHYoCYO9gw5X6F,0.644,0.506,1,-6.602,1,0.0335,0.639,0.0,0.405,0.515,119.058,audio_features,1fJee72GXHYoCYO9gw5X6F,spotify:track:1fJee72GXHYoCYO9gw5X6F,https://api.spotify.com/v1/tracks/1fJee72GXHYoCYO9gw5X6F,https://api.spotify.com/v1/audio-analysis/1fJee72GXHYoCYO9gw5X6F,148507,4
Twenty Five Miles,Edwin Starr,spotify:track:242Xj1MiRJXNRvSfGCihaA,0.814,0.971,1,-3.02,1,0.0631,0.32,0.0,0.144,0.964,124.558,audio_features,242Xj1MiRJXNRvSfGCihaA,spotify:track:242Xj1MiRJXNRvSfGCihaA,https://api.spotify.com/v1/tracks/242Xj1MiRJXNRvSfGCihaA,https://api.spotify.com/v1/audio-analysis/242Xj1MiRJXNRvSfGCihaA,201920,4
"Bend Me, Shape Me",The American Breed,spotify:track:0xwRjvB4aMN59O1Hk86zIx,0.572,0.728,10,-8.159,1,0.0584,0.0336,0.0,0.397,0.398,129.011,audio_features,0xwRjvB4aMN59O1Hk86zIx,spotify:track:0xwRjvB4aMN59O1Hk86zIx,https://api.spotify.com/v1/tracks/0xwRjvB4aMN59O1Hk86zIx,https://api.spotify.com/v1/audio-analysis/0xwRjvB4aMN59O1Hk86zIx,133040,4
I Got A Feeling,Four Tops,spotify:track:4fTMCdzsmS1O9Uzg9EJxGg,0.562,0.918,0,-1.557,1,0.0461,0.478,0.0,0.367,0.951,147.144,audio_features,4fTMCdzsmS1O9Uzg9EJxGg,spotify:track:4fTMCdzsmS1O9Uzg9EJxGg,https://api.spotify.com/v1/tracks/4fTMCdzsmS1O9Uzg9EJxGg,https://api.spotify.com/v1/audio-analysis/4fTMCdzsmS1O9Uzg9EJxGg,184200,4
He's Sure The Boy I Love,The Crystals,spotify:track:0Jp5bX377JO5GEfgffWHnU,0.504,0.762,2,-5.091,1,0.0563,0.409,0.00261,0.36,0.856,136.929,audio_features,0Jp5bX377JO5GEfgffWHnU,spotify:track:0Jp5bX377JO5GEfgffWHnU,https://api.spotify.com/v1/tracks/0Jp5bX377JO5GEfgffWHnU,https://api.spotify.com/v1/audio-analysis/0Jp5bX377JO5GEfgffWHnU,165453,4
Heart of Gold - 2009 Remaster,Neil Young,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,audio_features,1Q1b8eVkUPGlpSArl8JAVw,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/tracks/1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/audio-analysis/1Q1b8eVkUPGlpSArl8JAVw,187013,4
Why Do Fools Fall in Love,Frankie Lymon & The Teenagers,spotify:track:6vL5Kx5LmZzcL12DZl2OiY,0.439,0.458,1,-9.906,1,0.0675,0.617,6.02e-05,0.121,0.866,174.147,audio_features,6vL5Kx5LmZzcL12DZl2OiY,spotify:track:6vL5Kx5LmZzcL12DZl2OiY,https://api.spotify.com/v1/tracks/6vL5Kx5LmZzcL12DZl2OiY,https://api.spotify.com/v1/audio-analysis/6vL5Kx5LmZzcL12DZl2OiY,138973,4
Loves Me Like a Rock,Paul Simon,spotify:track:5F4ksIKmuXEtgBf6SfEQRr,0.649,0.584,7,-10.518,1,0.0674,0.256,0.0,0.199,0.75,144.972,audio_features,5F4ksIKmuXEtgBf6SfEQRr,spotify:track:5F4ksIKmuXEtgBf6SfEQRr,https://api.spotify.com/v1/tracks/5F4ksIKmuXEtgBf6SfEQRr,https://api.spotify.com/v1/audio-analysis/5F4ksIKmuXEtgBf6SfEQRr,213453,4
Top Of The World,Carpenters,spotify:track:4Hbj7GnBASAS6dUmsIMD6q,0.379,0.343,10,-12.993,1,0.0385,0.806,0.0,0.104,0.694,184.301,audio_features,4Hbj7GnBASAS6dUmsIMD6q,spotify:track:4Hbj7GnBASAS6dUmsIMD6q,https://api.spotify.com/v1/tracks/4Hbj7GnBASAS6dUmsIMD6q,https://api.spotify.com/v1/audio-analysis/4Hbj7GnBASAS6dUmsIMD6q,178840,4
"Over The Mountain, Across The Sea",Johnnie & Joe,spotify:track:3d4JtDwvj5DPtz2B9VSIAx,0.325,0.43,8,-8.615,1,0.0334,0.838,0.0,0.102,0.701,76.853,audio_features,3d4JtDwvj5DPtz2B9VSIAx,spotify:track:3d4JtDwvj5DPtz2B9VSIAx,https://api.spotify.com/v1/tracks/3d4JtDwvj5DPtz2B9VSIAx,https://api.spotify.com/v1/audio-analysis/3d4JtDwvj5DPtz2B9VSIAx,137333,4
Mr. Lonely,Bobby Vinton,spotify:track:5KG2ahk1cONbHvg3dBdTbx,0.245,0.293,4,-10.361,1,0.0303,0.817,0.0,0.177,0.344,168.984,audio_features,5KG2ahk1cONbHvg3dBdTbx,spotify:track:5KG2ahk1cONbHvg3dBdTbx,https://api.spotify.com/v1/tracks/5KG2ahk1cONbHvg3dBdTbx,https://api.spotify.com/v1/audio-analysis/5KG2ahk1cONbHvg3dBdTbx,161373,3
A Little Respect - 2009 - Remaster,Erasure,spotify:track:7aS418hRnOnYrXeyrZilwk,0.605,0.785,0,-7.961,1,0.0257,0.0303,4.14e-06,0.288,0.628,113.803,audio_features,7aS418hRnOnYrXeyrZilwk,spotify:track:7aS418hRnOnYrXeyrZilwk,https://api.spotify.com/v1/tracks/7aS418hRnOnYrXeyrZilwk,https://api.spotify.com/v1/audio-analysis/7aS418hRnOnYrXeyrZilwk,213987,4
Rockin' in the Free World,Neil Young,spotify:track:4Y7fEQ4PAzhlLnLviRw2P4,0.491,0.883,4,-4.986,0,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,audio_features,4Y7fEQ4PAzhlLnLviRw2P4,spotify:track:4Y7fEQ4PAzhlLnLviRw2P4,https://api.spotify.com/v1/tracks/4Y7fEQ4PAzhlLnLviRw2P4,https://api.spotify.com/v1/audio-analysis/4Y7fEQ4PAzhlLnLviRw2P4,281853,4
Jamaica Farewell - Remastered,Harry Belafonte,spotify:track:24dYJMPdnXXoHEu50MwRVN,0.596,0.142,2,-19.882,1,0.0867,0.962,1.71e-05,0.093,0.695,144.424,audio_features,24dYJMPdnXXoHEu50MwRVN,spotify:track:24dYJMPdnXXoHEu50MwRVN,https://api.spotify.com/v1/tracks/24dYJMPdnXXoHEu50MwRVN,https://api.spotify.com/v1/audio-analysis/24dYJMPdnXXoHEu50MwRVN,184907,4
Waiting On A Friend - Remastered 2009,The Rolling Stones,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,0.606,0.794,0,-6.042,1,0.0282,0.157,0.0406,0.568,0.911,116.93,audio_features,4Wd9pEtEnZNDjgiswGOpJb,spotify:track:4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/tracks/4Wd9pEtEnZNDjgiswGOpJb,https://api.spotify.com/v1/audio-analysis/4Wd9pEtEnZNDjgiswGOpJb,274227,4
Patch It Up - Take 9,Elvis Presley,spotify:track:19gzdQVcSIb2JVE1cBxM3c,0.512,0.835,6,-10.626,1,0.0667,0.338,0.05,0.251,0.856,160.279,audio_features,19gzdQVcSIb2JVE1cBxM3c,spotify:track:19gzdQVcSIb2JVE1cBxM3c,https://api.spotify.com/v1/tracks/19gzdQVcSIb2JVE1cBxM3c,https://api.spotify.com/v1/audio-analysis/19gzdQVcSIb2JVE1cBxM3c,277013,4
I Got a Name - Stereo Version,Jim Croce,spotify:track:38llcrfX1arUqrEe0DRRzW,0.553,0.652,4,-11.625,1,0.0403,0.81,1.71e-05,0.115,0.66,86.988,audio_features,38llcrfX1arUqrEe0DRRzW,spotify:track:38llcrfX1arUqrEe0DRRzW,https://api.spotify.com/v1/tracks/38llcrfX1arUqrEe0DRRzW,https://api.spotify.com/v1/audio-analysis/38llcrfX1arUqrEe0DRRzW,194493,4
Don't Get Me Wrong - 2007 Remaster,Pretenders,spotify:track:7dyzZ1pOznrXBXwzunv2si,0.46,0.932,0,-6.264,1,0.0468,0.139,0.00504,0.101,0.849,203.614,audio_features,7dyzZ1pOznrXBXwzunv2si,spotify:track:7dyzZ1pOznrXBXwzunv2si,https://api.spotify.com/v1/tracks/7dyzZ1pOznrXBXwzunv2si,https://api.spotify.com/v1/audio-analysis/7dyzZ1pOznrXBXwzunv2si,227626,4
Midnight Special,Creedence Clearwater Revival,spotify:track:5jRQvcl66ovRTjUwzXziZA,0.763,0.462,2,-9.432,1,0.105,0.661,0.0,0.112,0.672,124.491,audio_features,5jRQvcl66ovRTjUwzXziZA,spotify:track:5jRQvcl66ovRTjUwzXziZA,https://api.spotify.com/v1/tracks/5jRQvcl66ovRTjUwzXziZA,https://api.spotify.com/v1/audio-analysis/5jRQvcl66ovRTjUwzXziZA,253867,4
Scarface (Push It To The Limit),Paul Engemann,spotify:track:1P4Frq8ZqkdJlChASoGFPZ,0.559,0.84,10,-6.772,0,0.031,0.0329,5.14e-06,0.93,0.472,153.209,audio_features,1P4Frq8ZqkdJlChASoGFPZ,spotify:track:1P4Frq8ZqkdJlChASoGFPZ,https://api.spotify.com/v1/tracks/1P4Frq8ZqkdJlChASoGFPZ,https://api.spotify.com/v1/audio-analysis/1P4Frq8ZqkdJlChASoGFPZ,184707,4
Cry to Me,Solomon Burke,spotify:track:0sDeU2murnLh4yVHQ5IV70,0.733,0.624,4,-9.849,1,0.0374,0.623,0.0,0.407,0.912,114.586,audio_features,0sDeU2murnLh4yVHQ5IV70,spotify:track:0sDeU2murnLh4yVHQ5IV70,https://api.spotify.com/v1/tracks/0sDeU2murnLh4yVHQ5IV70,https://api.spotify.com/v1/audio-analysis/0sDeU2murnLh4yVHQ5IV70,154907,4
You Are Who You Love,Gavin Christopher,spotify:track:6XHN58HBGorHTW7kwAeNut,0.653,0.71,4,-10.334,0,0.0609,0.357,0.0,0.172,0.857,73.76,audio_features,6XHN58HBGorHTW7kwAeNut,spotify:track:6XHN58HBGorHTW7kwAeNut,https://api.spotify.com/v1/tracks/6XHN58HBGorHTW7kwAeNut,https://api.spotify.com/v1/audio-analysis/6XHN58HBGorHTW7kwAeNut,294040,4
Hard Headed Woman,Wanda Jackson,spotify:track:6xBLtOsKoqt22G3smOAQy6,0.603,0.916,4,-4.922,1,0.0819,0.548,0.000514,0.156,0.874,83.284,audio_features,6xBLtOsKoqt22G3smOAQy6,spotify:track:6xBLtOsKoqt22G3smOAQy6,https://api.spotify.com/v1/tracks/6xBLtOsKoqt22G3smOAQy6,https://api.spotify.com/v1/audio-analysis/6xBLtOsKoqt22G3smOAQy6,119387,4
"It's Been A Long, Long Time","Harry James and His Orchestra, Vocals by Kitty Kallen",spotify:track:6rzhdwFEhVtDnwJ5ng5uPA,0.315,0.269,5,-7.053,1,0.0289,0.926,0.00222,0.0748,0.429,78.173,audio_features,6rzhdwFEhVtDnwJ5ng5uPA,spotify:track:6rzhdwFEhVtDnwJ5ng5uPA,https://api.spotify.com/v1/tracks/6rzhdwFEhVtDnwJ5ng5uPA,https://api.spotify.com/v1/audio-analysis/6rzhdwFEhVtDnwJ5ng5uPA,205640,4
"The Nitty Gritty (From the ""DFS - Autumn/Winter Collection 2016"" TV Advert) - Remastered",Shirley Ellis,spotify:track:0k7GI2nDBOnwlExEY2deO7,0.646,0.43,1,-10.897,1,0.0511,0.618,0.0,0.402,0.928,135.109,audio_features,0k7GI2nDBOnwlExEY2deO7,spotify:track:0k7GI2nDBOnwlExEY2deO7,https://api.spotify.com/v1/tracks/0k7GI2nDBOnwlExEY2deO7,https://api.spotify.com/v1/audio-analysis/0k7GI2nDBOnwlExEY2deO7,136000,4
Escape (The Pina Colada Song),Rupert Holmes,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,audio_features,5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/tracks/5IMtdHjJ1OtkxbGe4zfUxQ,https://api.spotify.com/v1/audio-analysis/5IMtdHjJ1OtkxbGe4zfUxQ,276493,4
Hold What You've Got,Joe Tex,spotify:track:1WGAn0768Mf7yyVpwZJryG,0.378,0.308,7,-12.57,1,0.0701,0.775,0.0,0.118,0.322,203.081,audio_features,1WGAn0768Mf7yyVpwZJryG,spotify:track:1WGAn0768Mf7yyVpwZJryG,https://api.spotify.com/v1/tracks/1WGAn0768Mf7yyVpwZJryG,https://api.spotify.com/v1/audio-analysis/1WGAn0768Mf7yyVpwZJryG,189853,3
