song,singer,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Mob Ties,Drake,spotify:track:7txPE73wHbuXYkM1h8zNrG,0.755,0.575,4,-8.392,0,0.0673,0.0443,0.00127,0.276,0.493,85.994,audio_features,7txPE73wHbuXYkM1h8zNrG,spotify:track:7txPE73wHbuXYkM1h8zNrG,https://api.spotify.com/v1/tracks/7txPE73wHbuXYkM1h8zNrG,https://api.spotify.com/v1/audio-analysis/7txPE73wHbuXYkM1h8zNrG,205147,4
Boo'd Up,Ella Mai,spotify:track:0At2qAoaVjIwWNAqrscXli,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,audio_features,0At2qAoaVjIwWNAqrscXli,spotify:track:0At2qAoaVjIwWNAqrscXli,https://api.spotify.com/v1/tracks/0At2qAoaVjIwWNAqrscXli,https://api.spotify.com/v1/audio-analysis/0At2qAoaVjIwWNAqrscXli,256064,4
APESHIT,The Carters,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,0.705,0.784,2,-6.477,1,0.271,0.0133,0.0,0.168,0.377,160.035,audio_features,0E6PsO3ymCfUh7pJQjBgkj,spotify:track:0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/tracks/0E6PsO3ymCfUh7pJQjBgkj,https://api.spotify.com/v1/audio-analysis/0E6PsO3ymCfUh7pJQjBgkj,264853,4
All Mine,Kanye West,spotify:track:3qnoOm4fwZPBS116f5hpgF,0.925,0.308,11,-6.562,0,0.338,0.125,0.0,0.0933,0.265,122.099,audio_features,3qnoOm4fwZPBS116f5hpgF,spotify:track:3qnoOm4fwZPBS116f5hpgF,https://api.spotify.com/v1/tracks/3qnoOm4fwZPBS116f5hpgF,https://api.spotify.com/v1/audio-analysis/3qnoOm4fwZPBS116f5hpgF,145507,4
Body,Loud Luxury,spotify:track:43V1z6QToNNWNldV4FEG6r,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,audio_features,43V1z6QToNNWNldV4FEG6r,spotify:track:43V1z6QToNNWNldV4FEG6r,https://api.spotify.com/v1/tracks/43V1z6QToNNWNldV4FEG6r,https://api.spotify.com/v1/audio-analysis/43V1z6QToNNWNldV4FEG6r,163216,4
Emotionless,Drake,spotify:track:1v1IXPXl73Z7zy6f5tUa9n,0.413,0.676,1,-5.124,1,0.213,0.0239,0.0,0.0811,0.0827,173.478,audio_features,1v1IXPXl73Z7zy6f5tUa9n,spotify:track:1v1IXPXl73Z7zy6f5tUa9n,https://api.spotify.com/v1/tracks/1v1IXPXl73Z7zy6f5tUa9n,https://api.spotify.com/v1/audio-analysis/1v1IXPXl73Z7zy6f5tUa9n,302173,4
Fr Fr (feat. Lil Skies),Wiz Khalifa,spotify:track:1RagpNpkD3KcjXMLGMe99V,0.916,0.493,1,-7.371,0,0.162,0.12,2.63e-06,0.211,0.327,140.057,audio_features,1RagpNpkD3KcjXMLGMe99V,spotify:track:1RagpNpkD3KcjXMLGMe99V,https://api.spotify.com/v1/tracks/1RagpNpkD3KcjXMLGMe99V,https://api.spotify.com/v1/audio-analysis/1RagpNpkD3KcjXMLGMe99V,195591,4
Can’t Take A Joke,Drake,spotify:track:7cfvP13Bqb1EyCZQiYsLum,0.878,0.432,10,-9.852,0,0.143,0.041,0.0,0.0571,0.441,86.956,audio_features,7cfvP13Bqb1EyCZQiYsLum,spotify:track:7cfvP13Bqb1EyCZQiYsLum,https://api.spotify.com/v1/tracks/7cfvP13Bqb1EyCZQiYsLum,https://api.spotify.com/v1/audio-analysis/7cfvP13Bqb1EyCZQiYsLum,163973,4
Läpi jään,Antti Tuisku,spotify:track:2GhJPaB7mKN1WT1DRfFrQQ,0.575,0.755,1,-5.74,1,0.0311,0.0183,0.0,0.129,0.482,96.027,audio_features,2GhJPaB7mKN1WT1DRfFrQQ,spotify:track:2GhJPaB7mKN1WT1DRfFrQQ,https://api.spotify.com/v1/tracks/2GhJPaB7mKN1WT1DRfFrQQ,https://api.spotify.com/v1/audio-analysis/2GhJPaB7mKN1WT1DRfFrQQ,241800,4
Tahdon,Janna,spotify:track:7oK6p6vKJ8xhEIKSulwS18,0.73,0.619,6,-5.638,0,0.037,0.115,2.51e-06,0.0707,0.376,117.007,audio_features,7oK6p6vKJ8xhEIKSulwS18,spotify:track:7oK6p6vKJ8xhEIKSulwS18,https://api.spotify.com/v1/tracks/7oK6p6vKJ8xhEIKSulwS18,https://api.spotify.com/v1/audio-analysis/7oK6p6vKJ8xhEIKSulwS18,200620,4
Tähdet kohdallaan,Roope Salminen & Koirat,spotify:track:4Y8Hi3PaDKMYOP4VXCAdrR,0.546,0.676,2,-6.445,1,0.0656,0.179,0.0,0.0753,0.302,170.103,audio_features,4Y8Hi3PaDKMYOP4VXCAdrR,spotify:track:4Y8Hi3PaDKMYOP4VXCAdrR,https://api.spotify.com/v1/tracks/4Y8Hi3PaDKMYOP4VXCAdrR,https://api.spotify.com/v1/audio-analysis/4Y8Hi3PaDKMYOP4VXCAdrR,223720,4
Mörköjä,SANNI,spotify:track:4G9I5bkAPU38ZUk3oBuJJ6,0.376,0.634,11,-8.407,1,0.125,0.0165,0.000408,0.0714,0.252,151.597,audio_features,4G9I5bkAPU38ZUk3oBuJJ6,spotify:track:4G9I5bkAPU38ZUk3oBuJJ6,https://api.spotify.com/v1/tracks/4G9I5bkAPU38ZUk3oBuJJ6,https://api.spotify.com/v1/audio-analysis/4G9I5bkAPU38ZUk3oBuJJ6,257669,4
Make Me... (feat. G-Eazy) - Cash Cash Remix,Britney Spears,spotify:track:33yEAwTCm3uSlxyuqurHjm,0.518,0.876,7,-3.297,0,0.306,0.0716,0.0,0.112,0.394,141.62,audio_features,33yEAwTCm3uSlxyuqurHjm,spotify:track:33yEAwTCm3uSlxyuqurHjm,https://api.spotify.com/v1/tracks/33yEAwTCm3uSlxyuqurHjm,https://api.spotify.com/v1/audio-analysis/33yEAwTCm3uSlxyuqurHjm,247711,4
Warrior,Demi Lovato,spotify:track:7nCBOm2WiTUPAx3TeG2rZA,0.415,0.399,9,-6.165,0,0.0423,0.868,0.0,0.114,0.196,146.485,audio_features,7nCBOm2WiTUPAx3TeG2rZA,spotify:track:7nCBOm2WiTUPAx3TeG2rZA,https://api.spotify.com/v1/tracks/7nCBOm2WiTUPAx3TeG2rZA,https://api.spotify.com/v1/audio-analysis/7nCBOm2WiTUPAx3TeG2rZA,231173,4
Mitä Jos,Janna,spotify:track:0oZlGckkauQ76l88ECJXed,0.663,0.483,8,-4.971,1,0.0511,0.429,0.0,0.0891,0.5,131.681,audio_features,0oZlGckkauQ76l88ECJXed,spotify:track:0oZlGckkauQ76l88ECJXed,https://api.spotify.com/v1/tracks/0oZlGckkauQ76l88ECJXed,https://api.spotify.com/v1/audio-analysis/0oZlGckkauQ76l88ECJXed,170258,4
SMS (Bangerz) (feat. Britney Spears),Miley Cyrus,spotify:track:0mRWl4amZn1FtRx2cE5jf3,0.837,0.914,11,-4.247,0,0.0511,0.0188,0.000278,0.0969,0.887,139.029,audio_features,0mRWl4amZn1FtRx2cE5jf3,spotify:track:0mRWl4amZn1FtRx2cE5jf3,https://api.spotify.com/v1/tracks/0mRWl4amZn1FtRx2cE5jf3,https://api.spotify.com/v1/audio-analysis/0mRWl4amZn1FtRx2cE5jf3,169440,4
Silkkii,Jukka Poika,spotify:track:7dyJ9FIcaPMFEnsILJM8S2,0.719,0.763,8,-5.991,0,0.053,0.235,0.0,0.0642,0.912,85.985,audio_features,7dyJ9FIcaPMFEnsILJM8S2,spotify:track:7dyJ9FIcaPMFEnsILJM8S2,https://api.spotify.com/v1/tracks/7dyJ9FIcaPMFEnsILJM8S2,https://api.spotify.com/v1/audio-analysis/7dyJ9FIcaPMFEnsILJM8S2,225933,3
Go Fuck Yourself,Two Feet,spotify:track:3VAeTjREoKPY1exOXR4oBm,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,audio_features,3VAeTjREoKPY1exOXR4oBm,spotify:track:3VAeTjREoKPY1exOXR4oBm,https://api.spotify.com/v1/tracks/3VAeTjREoKPY1exOXR4oBm,https://api.spotify.com/v1/audio-analysis/3VAeTjREoKPY1exOXR4oBm,129600,4
Colors,Halsey,spotify:track:1TnUURhehaoMWKAqQtirm6,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,audio_features,1TnUURhehaoMWKAqQtirm6,spotify:track:1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/tracks/1TnUURhehaoMWKAqQtirm6,https://api.spotify.com/v1/audio-analysis/1TnUURhehaoMWKAqQtirm6,249500,4
Dirty Laundry,blackbear,spotify:track:1FxxHxLXCG8eB2sUnUepP1,0.766,0.64,0,-8.899,1,0.0345,0.051,0.0,0.237,0.67,100.044,audio_features,1FxxHxLXCG8eB2sUnUepP1,spotify:track:1FxxHxLXCG8eB2sUnUepP1,https://api.spotify.com/v1/tracks/1FxxHxLXCG8eB2sUnUepP1,https://api.spotify.com/v1/audio-analysis/1FxxHxLXCG8eB2sUnUepP1,165600,4
Vanilla Twilight,Owl City,spotify:track:0vCTQcxSGAgjHaiAsIANKn,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,audio_features,0vCTQcxSGAgjHaiAsIANKn,spotify:track:0vCTQcxSGAgjHaiAsIANKn,https://api.spotify.com/v1/tracks/0vCTQcxSGAgjHaiAsIANKn,https://api.spotify.com/v1/audio-analysis/0vCTQcxSGAgjHaiAsIANKn,231707,4
Come Clean,Hilary Duff,spotify:track:1E8eHgcdz1aOJjgYRPzRwn,0.57,0.905,8,-5.108,0,0.0705,0.015,2.72e-05,0.298,0.389,118.084,audio_features,1E8eHgcdz1aOJjgYRPzRwn,spotify:track:1E8eHgcdz1aOJjgYRPzRwn,https://api.spotify.com/v1/tracks/1E8eHgcdz1aOJjgYRPzRwn,https://api.spotify.com/v1/audio-analysis/1E8eHgcdz1aOJjgYRPzRwn,214973,4
The Motto,Drake,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,audio_features,4Kz4RdRCceaA9VgTqBhBfa,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/audio-analysis/4Kz4RdRCceaA9VgTqBhBfa,181573,4
Hard Times,Paramore,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,audio_features,0w5Bdu51Ka25Pf3hojsKHh,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,https://api.spotify.com/v1/tracks/0w5Bdu51Ka25Pf3hojsKHh,https://api.spotify.com/v1/audio-analysis/0w5Bdu51Ka25Pf3hojsKHh,182693,4
Drip Too Hard (Lil Baby & Gunna),Lil Baby,spotify:track:78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4
Perutaan Häät - Vain Elämää Kausi 9,Teflon Brothers,spotify:track:6lz4EdYV6oWYdAADxOleEz,0.606,0.815,6,-7.008,0,0.0412,0.023,0.0,0.11,0.608,163.063,audio_features,6lz4EdYV6oWYdAADxOleEz,spotify:track:6lz4EdYV6oWYdAADxOleEz,https://api.spotify.com/v1/tracks/6lz4EdYV6oWYdAADxOleEz,https://api.spotify.com/v1/audio-analysis/6lz4EdYV6oWYdAADxOleEz,185898,4
Promises (with Sam Smith),Calvin Harris,spotify:track:5N5k9nd479b1xpDZ4usjrg,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,audio_features,5N5k9nd479b1xpDZ4usjrg,spotify:track:5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,213309,4
Hollywood Hills - Vain Elämää Kausi 6,Robin,spotify:track:6mGaOz5trtSLOUHXKiAP62,0.604,0.668,11,-5.403,1,0.0527,0.144,0.0,0.261,0.524,144.955,audio_features,6mGaOz5trtSLOUHXKiAP62,spotify:track:6mGaOz5trtSLOUHXKiAP62,https://api.spotify.com/v1/tracks/6mGaOz5trtSLOUHXKiAP62,https://api.spotify.com/v1/audio-analysis/6mGaOz5trtSLOUHXKiAP62,185579,4
Seuraavaan elämään,Jannika B,spotify:track:6wLpm1wNUIiLdrQlZa73O8,0.561,0.687,7,-4.747,0,0.0378,0.0396,0.0127,0.122,0.473,90.042,audio_features,6wLpm1wNUIiLdrQlZa73O8,spotify:track:6wLpm1wNUIiLdrQlZa73O8,https://api.spotify.com/v1/tracks/6wLpm1wNUIiLdrQlZa73O8,https://api.spotify.com/v1/audio-analysis/6wLpm1wNUIiLdrQlZa73O8,209413,4
Burn,Ellie Goulding,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329,87.016,audio_features,0xMd5bcWTbyXS7wPrBtZA6,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,https://api.spotify.com/v1/tracks/0xMd5bcWTbyXS7wPrBtZA6,https://api.spotify.com/v1/audio-analysis/0xMd5bcWTbyXS7wPrBtZA6,231212,4
Onnellinen,Robin,spotify:track:5k8Me7YciRheoXGJgpH5u3,0.569,0.712,1,-6.325,1,0.0316,0.204,0.0,0.116,0.284,81.97,audio_features,5k8Me7YciRheoXGJgpH5u3,spotify:track:5k8Me7YciRheoXGJgpH5u3,https://api.spotify.com/v1/tracks/5k8Me7YciRheoXGJgpH5u3,https://api.spotify.com/v1/audio-analysis/5k8Me7YciRheoXGJgpH5u3,226808,4
Kipinän Hetki,Robin,spotify:track:3jcXlogppKt5rHPI2pcx1O,0.692,0.87,11,-5.322,1,0.0969,0.0361,0.0,0.219,0.639,98.017,audio_features,3jcXlogppKt5rHPI2pcx1O,spotify:track:3jcXlogppKt5rHPI2pcx1O,https://api.spotify.com/v1/tracks/3jcXlogppKt5rHPI2pcx1O,https://api.spotify.com/v1/audio-analysis/3jcXlogppKt5rHPI2pcx1O,225102,4
Walks Like Rihanna,The Wanted,spotify:track:4i1yHB5Q9PhtWlWCplG3u5,0.559,0.82,5,-3.381,1,0.0591,0.00606,0.0,0.0958,0.428,126.091,audio_features,4i1yHB5Q9PhtWlWCplG3u5,spotify:track:4i1yHB5Q9PhtWlWCplG3u5,https://api.spotify.com/v1/tracks/4i1yHB5Q9PhtWlWCplG3u5,https://api.spotify.com/v1/audio-analysis/4i1yHB5Q9PhtWlWCplG3u5,202151,4
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,spotify:track:1A6OTy97kk0mMdm78rHsm8,0.753,0.498,2,-5.61,1,0.0504,0.551,0.0,0.0706,0.927,89.95,audio_features,1A6OTy97kk0mMdm78rHsm8,spotify:track:1A6OTy97kk0mMdm78rHsm8,https://api.spotify.com/v1/tracks/1A6OTy97kk0mMdm78rHsm8,https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8,158053,4
Wake Up in the Sky,Gucci Mane,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,audio_features,0QIjsbm2fh1cJ45XO9eGqq,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,204665,4
REDMERCEDES,Aminé,spotify:track:4X70hLzIDfY5T2BcsOcv6Q,0.816,0.63,1,-5.729,0,0.183,0.00639,0.0304,0.173,0.599,101.997,audio_features,4X70hLzIDfY5T2BcsOcv6Q,spotify:track:4X70hLzIDfY5T2BcsOcv6Q,https://api.spotify.com/v1/tracks/4X70hLzIDfY5T2BcsOcv6Q,https://api.spotify.com/v1/audio-analysis/4X70hLzIDfY5T2BcsOcv6Q,169707,4
ZEZE (feat. Travis Scott & Offset),Kodak Black,spotify:track:7l3E7lcozEodtVsSTCkcaA,0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,audio_features,7l3E7lcozEodtVsSTCkcaA,spotify:track:7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/tracks/7l3E7lcozEodtVsSTCkcaA,https://api.spotify.com/v1/audio-analysis/7l3E7lcozEodtVsSTCkcaA,228654,4
Walk,Comethazine,spotify:track:21kOVEG3bDCVphKhXL8XmQ,0.831,0.795,1,-6.186,1,0.264,0.221,0.0,0.291,0.744,160.063,audio_features,21kOVEG3bDCVphKhXL8XmQ,spotify:track:21kOVEG3bDCVphKhXL8XmQ,https://api.spotify.com/v1/tracks/21kOVEG3bDCVphKhXL8XmQ,https://api.spotify.com/v1/audio-analysis/21kOVEG3bDCVphKhXL8XmQ,96064,4
Caroline,Aminé,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.94,0.335,5,-10.179,0,0.505,0.17,0.0,0.262,0.707,120.04,audio_features,5hTpBe8h35rJ67eAWHQsJx,spotify:track:5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,209640,4
Spice Girl,Aminé,spotify:track:4HW5kSQ8M2IQWZhSxERvla,0.693,0.46,0,-7.912,0,0.226,0.392,0.0,0.157,0.873,78.09,audio_features,4HW5kSQ8M2IQWZhSxERvla,spotify:track:4HW5kSQ8M2IQWZhSxERvla,https://api.spotify.com/v1/tracks/4HW5kSQ8M2IQWZhSxERvla,https://api.spotify.com/v1/audio-analysis/4HW5kSQ8M2IQWZhSxERvla,173947,4
Tyhjää (feat. JENNA ALEXA),Juno,spotify:track:3O8wREdosF8kHyd6KgUpEj,0.748,0.689,2,-6.221,0,0.218,0.25,0.0,0.292,0.445,90.035,audio_features,3O8wREdosF8kHyd6KgUpEj,spotify:track:3O8wREdosF8kHyd6KgUpEj,https://api.spotify.com/v1/tracks/3O8wREdosF8kHyd6KgUpEj,https://api.spotify.com/v1/audio-analysis/3O8wREdosF8kHyd6KgUpEj,194645,4
Se Ei Kuulu Sulle,Gasellit,spotify:track:3sINFCu6OAeEqGxqs70EWw,0.813,0.761,0,-6.074,1,0.194,0.159,0.0,0.178,0.853,66.012,audio_features,3sINFCu6OAeEqGxqs70EWw,spotify:track:3sINFCu6OAeEqGxqs70EWw,https://api.spotify.com/v1/tracks/3sINFCu6OAeEqGxqs70EWw,https://api.spotify.com/v1/audio-analysis/3sINFCu6OAeEqGxqs70EWw,197867,4
Uproar,Lil Wayne,spotify:track:3wScL5W8H40zzCKN0atfBk,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,audio_features,3wScL5W8H40zzCKN0atfBk,spotify:track:3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk,194184,4
KICK (feat. 6ix9ine),Jimilian,spotify:track:3nkA1BXQFsT1rP2rNzufhh,0.775,0.513,5,-7.653,0,0.0613,0.0157,0.0,0.127,0.585,137.032,audio_features,3nkA1BXQFsT1rP2rNzufhh,spotify:track:3nkA1BXQFsT1rP2rNzufhh,https://api.spotify.com/v1/tracks/3nkA1BXQFsT1rP2rNzufhh,https://api.spotify.com/v1/audio-analysis/3nkA1BXQFsT1rP2rNzufhh,164004,4
Multi Millionaire (feat. Lil Uzi Vert),Lil Pump,spotify:track:7q8cy4uoA2itYATsKeXhcq,0.856,0.82,1,-3.813,1,0.0962,0.0226,0.0,0.168,0.723,146.009,audio_features,7q8cy4uoA2itYATsKeXhcq,spotify:track:7q8cy4uoA2itYATsKeXhcq,https://api.spotify.com/v1/tracks/7q8cy4uoA2itYATsKeXhcq,https://api.spotify.com/v1/audio-analysis/7q8cy4uoA2itYATsKeXhcq,170959,4
Dracula,SANNI,spotify:track:7mYWSi9EXUnXdp6uPNqCPv,0.62,0.601,2,-5.719,0,0.0562,0.377,0.0,0.275,0.433,129.603,audio_features,7mYWSi9EXUnXdp6uPNqCPv,spotify:track:7mYWSi9EXUnXdp6uPNqCPv,https://api.spotify.com/v1/tracks/7mYWSi9EXUnXdp6uPNqCPv,https://api.spotify.com/v1/audio-analysis/7mYWSi9EXUnXdp6uPNqCPv,201564,4
Diamond Heart,Alan Walker,spotify:track:4J4zx8xGJpuGndrVc06KaT,0.499,0.638,0,-6.145,1,0.0438,0.129,0.0,0.631,0.253,89.98,audio_features,4J4zx8xGJpuGndrVc06KaT,spotify:track:4J4zx8xGJpuGndrVc06KaT,https://api.spotify.com/v1/tracks/4J4zx8xGJpuGndrVc06KaT,https://api.spotify.com/v1/audio-analysis/4J4zx8xGJpuGndrVc06KaT,239835,4
Falling Down - Bonus Track,Lil Peep,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,0Dn40gxVCMo5TkgS8Ik18Q,spotify:track:0Dn40gxVCMo5TkgS8Ik18Q,https://api.spotify.com/v1/tracks/0Dn40gxVCMo5TkgS8Ik18Q,https://api.spotify.com/v1/audio-analysis/0Dn40gxVCMo5TkgS8Ik18Q,196400,4
Loppuun Asti,Elastinen,spotify:track:2DZEeHq94eVl4b2pkDuu5G,0.707,0.671,10,-7.614,1,0.0447,0.058,0.0,0.0699,0.548,113.013,audio_features,2DZEeHq94eVl4b2pkDuu5G,spotify:track:2DZEeHq94eVl4b2pkDuu5G,https://api.spotify.com/v1/tracks/2DZEeHq94eVl4b2pkDuu5G,https://api.spotify.com/v1/audio-analysis/2DZEeHq94eVl4b2pkDuu5G,180757,4
Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,spotify:track:2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,audio_features,2LskIZrCeLxRvCiGP8gxlh,spotify:track:2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,198903,4
Lumi,Gasellit,spotify:track:4rs41LGZD258N9nOf9a3rg,0.781,0.667,5,-7.419,0,0.065,0.463,0.0,0.109,0.712,95.953,audio_features,4rs41LGZD258N9nOf9a3rg,spotify:track:4rs41LGZD258N9nOf9a3rg,https://api.spotify.com/v1/tracks/4rs41LGZD258N9nOf9a3rg,https://api.spotify.com/v1/audio-analysis/4rs41LGZD258N9nOf9a3rg,258267,4
Aamu - Vain Elämää Kausi 9,Evelina,spotify:track:6xSi8KVmp6KmmS4BOsdWwq,0.589,0.285,0,-8.331,1,0.0341,0.613,0.0,0.104,0.171,57.87,audio_features,6xSi8KVmp6KmmS4BOsdWwq,spotify:track:6xSi8KVmp6KmmS4BOsdWwq,https://api.spotify.com/v1/tracks/6xSi8KVmp6KmmS4BOsdWwq,https://api.spotify.com/v1/audio-analysis/6xSi8KVmp6KmmS4BOsdWwq,255796,4
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,spotify:track:4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500,4
Kiss and Make Up,Dua Lipa,spotify:track:13hvHEstJ4sNbzdroPrPI3,0.675,0.729,8,-4.383,1,0.146,0.0557,0.0,0.189,0.63,99.986,audio_features,13hvHEstJ4sNbzdroPrPI3,spotify:track:13hvHEstJ4sNbzdroPrPI3,https://api.spotify.com/v1/tracks/13hvHEstJ4sNbzdroPrPI3,https://api.spotify.com/v1/audio-analysis/13hvHEstJ4sNbzdroPrPI3,190560,4
Monta nimee,Vesala,spotify:track:5JELeL7vfKmFQeE7Rncc3Y,0.688,0.745,3,-5.908,0,0.0424,0.00539,0.0471,0.3,0.371,124.951,audio_features,5JELeL7vfKmFQeE7Rncc3Y,spotify:track:5JELeL7vfKmFQeE7Rncc3Y,https://api.spotify.com/v1/tracks/5JELeL7vfKmFQeE7Rncc3Y,https://api.spotify.com/v1/audio-analysis/5JELeL7vfKmFQeE7Rncc3Y,219770,4
Let You Love Me,Rita Ora,spotify:track:6xtcFXSo8H9BZN637BMVKS,0.531,0.854,10,-3.149,1,0.198,0.288,0.0,0.0773,0.456,94.419,audio_features,6xtcFXSo8H9BZN637BMVKS,spotify:track:6xtcFXSo8H9BZN637BMVKS,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS,190000,4
when the party's over,Billie Eilish,spotify:track:14JzyD6FlBD5z0wV5P07YI,0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,audio_features,14JzyD6FlBD5z0wV5P07YI,spotify:track:14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/tracks/14JzyD6FlBD5z0wV5P07YI,https://api.spotify.com/v1/audio-analysis/14JzyD6FlBD5z0wV5P07YI,199931,3
Planeetat,Ida Paul & Kalle Lindroth,spotify:track:5T0V37aEWjTmR1EKDVrCT1,0.703,0.458,9,-8.208,0,0.0298,0.554,0.0,0.179,0.364,113.97,audio_features,5T0V37aEWjTmR1EKDVrCT1,spotify:track:5T0V37aEWjTmR1EKDVrCT1,https://api.spotify.com/v1/tracks/5T0V37aEWjTmR1EKDVrCT1,https://api.spotify.com/v1/audio-analysis/5T0V37aEWjTmR1EKDVrCT1,240221,4
Tällä kadulla (Vain elämää kausi 9),Ellinoora,spotify:track:5ujELTGSs5IDutlHy4svDm,0.663,0.463,2,-7.389,1,0.0322,0.464,4.23e-05,0.182,0.358,120.139,audio_features,5ujELTGSs5IDutlHy4svDm,spotify:track:5ujELTGSs5IDutlHy4svDm,https://api.spotify.com/v1/tracks/5ujELTGSs5IDutlHy4svDm,https://api.spotify.com/v1/audio-analysis/5ujELTGSs5IDutlHy4svDm,249521,4
Ota varovasti,Vesta,spotify:track:46wULtWD6WHdbYNXk2KLMJ,0.566,0.625,1,-5.311,1,0.0532,0.00819,1.45e-06,0.0633,0.205,85.063,audio_features,46wULtWD6WHdbYNXk2KLMJ,spotify:track:46wULtWD6WHdbYNXk2KLMJ,https://api.spotify.com/v1/tracks/46wULtWD6WHdbYNXk2KLMJ,https://api.spotify.com/v1/audio-analysis/46wULtWD6WHdbYNXk2KLMJ,207453,4
